"survey_year","respondent_no","응답코드","패널코드","성별","나이","세대","거주 지역(상세)","거주 지역","사업장 인원","사업장 지역","업종","업종__기타_텍스트","기업 유형","기업 유형__기타_텍스트","직책","총 경력","현 직장 재직 기간","직무","직무__기타_텍스트","사무실 출근일수","업무 특성 (독립/협업)","업무 특성 (정형/창의)","리더 유형 (관리/위임) (본인)","리더 유형 (관리/위임) (직속 리더)","업무 시간의 자율성","업무 장소의 자율성","업무 프로세스의 자율성","협업 대상의 자율성","목표 설정의 자율성","혼자서 주어진 업무 빠르게 처리하기","혼자서 창의적인 아이디어 구상하기","혼자서 복잡한 내용 분석하고 정리하기","혼자서 기분 전환/휴식을 위해 리프레시하기","리더에게 업무 보고하기","리더와 자유롭게 논의하기","리더와 편안한 스몰 토크 나누기","리더와 업무 관련 1:1 대화 나누기","팀원(들)에게 업무 공유하기","팀원(들)과 자유롭게 논의하기","팀원(들)과 편안한 스몰 토크 나누기","팀원과 업무 관련 1:1 대화 나누기","팀원 외 구성원과 편안한 스몰 토크 나누기","팀원 외 구성원과 업무 관련 1:1 대화 나누기","팀원 외 구성원과 만나는 이벤트/행사 참석하기","주의 (Attentive)","흥미 (Interested)","열정 (Enthusiastic)","영감 (Inspired)","활기 (Active)","괴로움 (Distressed)","분노 (Upset)","짜증 (Irritable)","두려움 (Afraid)","긴장 (Nervous)","자리를 떠나 일해도 되는 분위기","다양성이 존중되는 분위기","개인의 상황을 배려하는 분위기","수평적으로 소통하는 분위기","정제되지 않은 생각부터 나누는 분위기","문제를 솔직하게 꺼내는 분위기","서로 친하게 지내는 분위기","목표와 방향을 맞춰 가는 분위기","전문성과 강점을 신뢰하는 분위기","조직의 핵심 가치/비전을 알고 있음","조직의 핵심 가치/비전에 공감함","조직의 핵심 가치/비전을 실천하고 있음","의미-1","의미-2","의미-3","유능성-1","유능성-2","유능성-3","자기결정감-1","자기결정감-2","자기결정감-3","영향력-1","영향력-2","영향력-3","의미 평균","유능성 평균","자기결정감 평균","영향력 평균","심리적 임파워먼트 평균","현재 좌석 운영 방식 (고정/자율)","현재 좌석 운영 방식 (고정/자율)__기타_텍스트","선호하는 좌석 운영 방식 (고정/자율)","선호하는 좌석 운영 방식 (고정/자율)__기타_텍스트","개인 좌석 - 주변 시선 차단 여부","개인 좌석 - 주변 소음 차단 여부","개인 좌석 - 책상/의자 조절 가능 여부","개인 좌석 - 자연광 접촉 가능 여부","업무층 환경 - 밀도가 적절한가","업무층 환경 - 조도/밝기가 적절한가","업무층 환경 - 식물/플랜테리어가 조성되어 있는가","업무층 환경 - 좌석 형태/구성이 다양한가","직원들과 가까운 곳에 있는가","직원들에게 시각적으로 열려 있는가","회의 가구나 장비가 있는가","위계감을 덜어주는 편안한 분위기인가","소규모 회의 공간(2-4인 규모)이 적절히 계획됐는가","중규모 회의 공간(5-8인 규모)이 적절히 계획됐는가","대규모 회의 공간(9인 이상)이 적절히 계획됐는가","아이디어를 그림/판서로 표현할 수 있는가","긴장감을 덜어주는 편안한 분위기인가","예약 없이 사용할 수 있는 회의 공간이 있는가","그룹(팀/TF) 전용 협업 공간이 있는가","라운지 계획 여부","다양한 사람이 접근하기 쉬운 위치에 있는가","커피, 간식 등 식음 요소가 있는가","다인원 이벤트/행사를 할 수 있는가","주변 시선/소음이 가려지는 대화 공간이 있는가","심미적으로 아름답게 디자인되어 있는가","회사의 아이덴티티를 느낄 수 있는가","자리를 떠나 일할 수 있는 ‘프라이빗한’ 공간이 있는가","자리를 떠나 일할 수 있는 ‘오픈된’ 공간이 있는가","개인 휴식 공간","옥외 공간 (테라스, 산책로 등)","조직 문화를 반영한 오피스의 긍정적 효과","조직 문화를 반영한 오피스의 긍정적 효과__회사의 방향성에 구성원의 업무 목표를 연계시키기 용이","조직 문화를 반영한 오피스의 긍정적 효과__회사에 대한 구성원의 신뢰 증진","조직 문화를 반영한 오피스의 긍정적 효과__업무 몰입도 증진","조직 문화를 반영한 오피스의 긍정적 효과__공동체 의식 & 조직 소속감 증진","조직 문화를 반영한 오피스의 긍정적 효과__심리적 안전감 증진","조직 문화를 반영한 오피스의 긍정적 효과__일하는 공간에 대한 구성원들의 만족도 증진","조직 문화를 반영한 오피스의 긍정적 효과__기타 (직접 입력)","조직 문화를 반영한 오피스의 긍정적 효과__기타_텍스트"
"2024","119","id_9kb299b0","anon_01K5DAQ4XVJCMBNKT4D0513VY4","여","50","X세대(1970-1980)","서울","서울","100~299인","서울특별시","제조/생산","","중견/중소기업","","관리자급","20년이상","20년이상","경영지원(총무, 인사, 회계 등)","","주 5일","3","2","4","","4","4","4","4","4","6","2","2","3","7","6","5","6","6","6","6","6","6","6","6","3","4","4","4","5","2","2","1","2","2","6","6","6","6","6","6","6","6","6","7","7","7","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","3","3","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","3","4","라운지/공용공간이 없다","","","","","","","3","3","3","4","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","선택","선택","선택","선택","선택","미선택",""
"2024","120","id_iqjaw3oj","anon_01K5DAQ4XV7FDSYY22BN91H21S","남","29","후기 밀레니얼(1989-1995)","서울","서울","100~299인","서울특별시","IT/통신","","중견/중소기업","","실무진급","1년이상-5년미만","1년이상-5년미만","경영지원(총무, 인사, 회계 등)","","주 5일","2","1","","4","2","1","4","2","3","5","2","1","5","6","3","4","3","6","2","7","4","5","5","4","5","3","6","3","4","2","4","5","2","5","5","7","4","5","5","4","6","5","5","4","3","5","6","4","5","6","6","6","4","5","5","5","3","4","5","6","4.67","4","4.92","고정좌석제 (지정된 개인 책상 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","3","4","4","4","2","4","5","4","2","5","4","3","4","4","3","5","3","2","3","라운지/공용공간이 있다","4","5","1","4","2","2","4","5","4","5","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|일하는 공간에 대한 구성원들의 만족도 증진","선택","미선택","미선택","미선택","미선택","선택","미선택",""
"2024","121","id_x9k5ezrj","anon_01K5DAQ4XVRFVDBVVR0W4BJBVH","여","24","Z세대(1996-2004)","서울","서울","300~999인","서울특별시","IT/통신","","중견/중소기업","","관리자급","1년이상-5년미만","1년이상-5년미만","경영지원(총무, 인사, 회계 등)","","주 4일","4","2","4","","3","3","3","4","3","7","7","6","5","6","6","3","3","5","6","7","6","4","5","3","4","6","6","6","6","5","5","5","4","7","5","4","6","5","5","5","4","6","6","6","5","4","6","6","6","5","5","5","4","4","6","5","6","6","6","5","4.67","5.67","5.33","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","3","4","3","3","4","2","2","3","4","3","4","4","4","3","3","4","4","3","라운지/공용공간이 있다","4","4","3","3","4","3","4","4","3","3","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|업무 몰입도 증진","선택","미선택","선택","미선택","미선택","미선택","미선택",""
"2024","122","id_xmw5rmzd","anon_01K5DAQ4XV89RKHNZ52BTS2H71","여","48","X세대(1970-1980)","서울","서울","300~999인","서울특별시","IT/통신","","중견/중소기업","","실무진급","15년이상-20년미만","5년이상-10년미만","전문직/특수직","","주 5일","3","3","","3","3","3","3","4","3","6","5","5","5","4","4","4","4","4","5","4","3","3","4","4","5","4","4","4","3","6","4","4","5","5","4","4","4","5","4","4","4","5","4","4","4","4","5","4","4","4","5","4","4","5","4","4","4","4","4.33","4.33","4.33","4","4.25","고정좌석제 (지정된 개인 책상 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","3","3","4","3","3","3","3","4","3","3","3","3","3","4","4","2","3","3","3","라운지/공용공간이 없다","","","","","","","2","3","3","3","공동체 의식 & 조직 소속감 증진","미선택","미선택","미선택","선택","미선택","미선택","미선택",""
"2024","123","id_6aq6lhao","anon_01K5DAQ4XV7F5BV7K9RF63QNAZ","남","51","X세대(1970-1980)","대구","5대광역시","300~999인","대구광역시","제조/생산","","중견/중소기업","","관리자급","20년이상","15년이상-20년미만","경영지원(총무, 인사, 회계 등)","","주 5일","2","4","4","","4","4","4","4","4","5","5","5","4","5","5","4","4","5","5","5","5","5","6","5","5","5","5","4","5","4","3","3","3","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","6","5","6","5","5","5","5","6","5","5","5.67","5","5.33","5.25","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","4","4","4","4","4","3","3","3","3","3","4","4","4","4","4","4","4","4","라운지/공용공간이 있다","4","4","4","3","3","3","3","3","3","3","회사에 대한 구성원의 신뢰 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","미선택","미선택","선택","선택","미선택",""
"2024","124","id_c0wh265r","anon_01K5DAQ4XVHGRTFQQMS9V2EEXZ","남","31","후기 밀레니얼(1989-1995)","서울","서울","300~999인","서울특별시","미디어/광고","","대기업","","실무진급","5년이상-10년미만","1년이상-5년미만","기획/전략","","주 5일","4","5","","2","3","4","4","2","4","6","5","7","6","6","6","4","2","7","6","7","3","6","6","7","6","6","6","5","5","7","6","7","5","6","5","5","5","5","3","5","6","5","5","4","4","5","6","6","6","5","6","6","6","6","6","4","6","6","6","5.67","6","5.33","5.75","고정+자율좌석제 혼합","","고정좌석제 (지정된 개인 책상 사용)","","4","2","3","4","4","4","2","1","2","3","2","4","5","5","4","4","4","3","4","라운지/공용공간이 있다","4","4","4","4","3","4","4","4","4","4","업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","선택","미선택","선택","미선택",""
"2024","125","id_p15e2pf6","anon_01K5DAQ4XVVTMYC3VG4BFFPC0D","여","27","Z세대(1996-2004)","서울","서울","100~299인","서울특별시","법무/세무/회계","","중견/중소기업","","실무진급","1년이상-5년미만","1년이상-5년미만","경영지원(총무, 인사, 회계 등)","","주 5일","2","2","","4","4","3","4","2","4","5","3","4","3","6","4","4","3","5","5","6","6","6","6","3","5","5","5","3","4","5","5","7","6","6","5","5","5","4","3","5","5","5","5","4","3","3","6","6","6","6","6","6","5","5","5","6","5","5","6","6","5","5.33","5.58","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","2","1","3","2","3","3","1","3","3","3","3","4","2","2","2","3","4","4","라운지/공용공간이 있다","4","4","2","2","3","2","2","2","2","2","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|심리적 안전감 증진","미선택","선택","선택","미선택","선택","미선택","미선택",""
"2024","126","id_zyfxaboj","anon_01K5DAQ4XVDSXEFTF81V03K35Y","남","38","전기 밀레니얼(1981-1988)","경기","서울 외 수도권","1,000인 이상","서울특별시","IT/통신","","대기업","","실무진급","10년이상-15년미만","10년이상-15년미만","IT/개발/데이터","","주 5일","3","2","","2","3","1","3","1","2","4","3","5","2","4","4","5","4","4","4","3","3","3","3","2","4","3","3","3","3","5","5","5","5","5","5","5","4","5","5","4","3","4","4","3","3","3","3","3","5","5","5","5","5","4","5","3","5","4","3.67","5","4.67","4","4.33","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","2","4","3","2","4","3","2","2","4","4","2","4","4","4","3","2","1","2","라운지/공용공간이 있다","2","2","2","2","2","2","4","3","1","2","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","선택","미선택","선택","선택","미선택",""
"2024","127","id_nzh14umk","anon_01K5DAQ4XVEHCAWSDXNP25V0SG","남","44","X세대(1970-1980)","경기","서울 외 수도권","1,000인 이상","경기도","IT/통신","","대기업","","관리자급","15년이상-20년미만","15년이상-20년미만","연구/R&D","","주 5일","4","4","3","","2","2","2","2","2","6","5","6","4","7","5","3","4","6","6","5","5","5","4","5","6","5","5","5","5","2","3","6","2","3","2","3","3","3","3","3","4","5","5","4","5","3","7","7","6","6","7","6","5","5","4","5","3","5","6.67","6.33","4.67","4.33","5.5","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","3","2","3","2","3","3","3","2","2","3","3","2","3","4","4","3","2","2","2","라운지/공용공간이 있다","2","3","3","2","2","2","3","1","2","4","업무 몰입도 증진|공동체 의식 & 조직 소속감 증진|심리적 안전감 증진","미선택","미선택","선택","선택","선택","미선택","미선택",""
"2024","128","id_2nb17rn2","anon_01K5DAQ4XVCK89C36QPS2JBEWE","남","29","후기 밀레니얼(1989-1995)","서울","서울","1,000인 이상","서울특별시","금융","","대기업","","실무진급","1년이상-5년미만","1년이상-5년미만","IT/개발/데이터","","주 5일","3","3","","5","3","2","2","3","2","4","5","3","4","3","5","3","4","3","5","4","2","5","3","4","3","3","4","3","3","5","4","3","4","4","3","6","3","3","2","4","4","2","3","3","4","5","3","3","5","3","4","3","3","2","4","3","3","3","3.67","3.33","3","3","3.25","고정+자율좌석제 혼합","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","4","3","2","4","3","4","3","4","3","4","3","3","4","3","4","5","3","4","5","라운지/공용공간이 없다","","","","","","","3","4","3","4","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|회사에 대한 구성원의 신뢰 증진","선택","선택","미선택","미선택","미선택","미선택","미선택",""
"2024","129","id_im5fhawi","anon_01K5DAQ4XV9TS9RSYEGV90CY6Y","남","36","전기 밀레니얼(1981-1988)","서울","서울","1,000인 이상","서울특별시","유통/판매","","중견/중소기업","","관리자급","10년이상-15년미만","5년이상-10년미만","영업","","주 5일","5","3","5","","2","3","3","2","3","6","4","6","2","6","5","6","7","7","6","6","6","7","6","4","5","5","4","5","4","5","5","5","5","5","4","5","6","6","5","5","5","5","4","6","6","5","6","6","5","5","5","4","5","5","5","6","5","6","5.67","4.67","5","5.67","5.25","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","1","1","3","3","3","3","3","2","4","3","2","2","3","3","3","3","2","2","2","라운지/공용공간이 있다","4","4","3","2","3","1","2","3","2","2","공동체 의식 & 조직 소속감 증진","미선택","미선택","미선택","선택","미선택","미선택","미선택",""
"2024","130","id_63uynmtt","anon_01K5DAQ4XVKPRV013D2B6S6VK9","남","29","후기 밀레니얼(1989-1995)","서울","서울","100~299인","서울특별시","건설/시공","","중견/중소기업","","실무진급","1년이상-5년미만","1년이상-5년미만","설계/엔지니어링","","주 5일","2","3","","2","2","3","4","2","3","5","4","5","3","6","4","5","4","4","5","6","4","5","5","6","4","5","4","4","5","3","4","5","4","4","3","4","4","3","4","3","4","5","5","4","3","4","5","4","5","5","5","4","4","5","4","4","3","4","4.67","4.67","4.33","3.67","4.33","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","2","2","4","4","4","4","2","3","2","3","4","3","4","4","2","4","3","3","2","라운지/공용공간이 있다","3","4","3","4","3","2","4","4","3","2","업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","선택","선택","미선택",""
"2024","131","id_ppd7n8p6","anon_01K5DAQ4XVP40W7FAX79SXRMEG","여","42","전기 밀레니얼(1981-1988)","서울","서울","100~299인","서울특별시","제조/생산","","중견/중소기업","","실무진급","15년이상-20년미만","15년이상-20년미만","영업","","주 5일","3","3","","3","3","2","2","2","2","7","2","3","4","4","3","3","3","4","4","4","4","4","4","3","4","2","4","3","4","2","2","2","2","4","1","4","3","4","3","3","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","2","2","2","1","2","2","2","1","1","5","1","2","3","3","1","3","2","2","2","라운지/공용공간이 있다","2","3","2","2","2","2","1","1","1","1","심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","미선택","미선택","선택","선택","미선택",""
"2024","132","id_c5ev1nq6","anon_01K5DAQ4XVVDX857KBWT71DFQ7","남","32","후기 밀레니얼(1989-1995)","경기","서울 외 수도권","100~299인","서울특별시","IT/통신","","중견/중소기업","","실무진급","5년이상-10년미만","1년이상-5년미만","IT/개발/데이터","","주 5일","2","2","","4","2","1","3","3","2","7","4","5","4","4","6","1","3","7","7","7","7","4","4","4","4","4","4","5","4","7","5","6","6","7","4","4","5","4","4","6","6","4","4","4","5","4","5","6","4","4","5","6","5","5","5","7","4","4","5","5","5","5","5","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","3","3","3","4","3","3","2","2","4","4","3","4","4","5","5","3","4","4","5","라운지/공용공간이 있다","3","4","2","3","2","2","4","4","4","1","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","선택","미선택","미선택","미선택","선택","선택","미선택",""
"2024","133","id_6qzfjjhh","anon_01K5DAQ4XV1WNYT56CQBVTASPM","여","32","후기 밀레니얼(1989-1995)","서울","서울","1,000인 이상","서울특별시","제조/생산","","대기업","","실무진급","5년이상-10년미만","1년이상-5년미만","마케팅/광고/홍보","","주 5일","3","4","","2","2","2","2","1","2","5","6","6","3","7","5","4","5","5","5","4","3","3","3","1","4","4","3","4","3","7","6","7","7","7","3","2","3","2","2","2","3","4","4","5","4","3","5","2","2","1","5","2","3","3","5","2","2","7","3","2.67","3.67","3.67","3.25","고정좌석제 (지정된 개인 책상 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","4","2","2","2","2","2","2","2","1","3","2","2","2","4","3","2","2","1","1","라운지/공용공간이 있다","3","2","2","1","2","2","1","1","1","1","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|심리적 안전감 증진","미선택","선택","선택","미선택","선택","미선택","미선택",""
"2024","134","id_2vh6844r","anon_01K5DAQ4XV4W1EA5PRAZHTACXA","여","27","Z세대(1996-2004)","경기","서울 외 수도권","1,000인 이상","경기도","제조/생산","","대기업","","실무진급","5년이상-10년미만","5년이상-10년미만","IT/개발/데이터","","주 5일","3","4","","4","4","4","4","4","4","5","6","6","6","6","6","6","6","6","6","7","7","7","2","6","6","4","3","5","4","5","4","4","2","2","7","6","6","6","6","6","7","6","6","6","6","5","5","5","5","6","6","5","5","6","6","5","5","6","5","5.67","5.67","5.33","5.42","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","4","2","4","2","2","2","3","2","4","4","4","4","4","4","4","4","4","2","4","라운지/공용공간이 없다","","","","","","","2","2","2","3","심리적 안전감 증진","미선택","미선택","미선택","미선택","선택","미선택","미선택",""
"2024","135","id_xkwnsff3","anon_01K5DAQ4XVQVRBWJ2B53J3HY7E","여","37","전기 밀레니얼(1981-1988)","서울","서울","300~999인","서울특별시","유통/판매","","대기업","","실무진급","10년이상-15년미만","1년이상-5년미만","마케팅/광고/홍보","","주 5일","3","1","","5","3","1","2","1","2","7","3","5","3","6","2","1","1","7","4","6","4","4","1","1","4","2","1","2","3","5","6","6","2","3","3","4","5","3","3","3","4","3","3","2","2","3","2","3","2","4","4","3","5","5","2","4","4","3","2.33","3.67","4","3.67","3.42","고정좌석제 (지정된 개인 책상 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","2","2","3","1","1","2","1","1","3","3","1","2","2","3","1","4","2","1","1","라운지/공용공간이 있다","3","3","3","1","3","3","3","2","1","3","업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","미선택","선택","미선택","선택","선택","미선택",""
"2024","136","id_9o097zgl","anon_01K5DAQ4XV28W5PWPAYA203EWV","남","51","X세대(1970-1980)","서울","서울","1,000인 이상","서울특별시","IT/통신","","대기업","","관리자급","20년이상","20년이상","기획/전략","","주 5일","4","5","2","","3","2","4","3","4","6","6","6","2","6","6","5","6","6","5","4","3","5","5","6","6","5","5","4","5","3","2","3","3","5","5","5","5","6","5","5","5","5","5","6","4","4","5","6","6","6","6","5","6","6","6","6","6","6","5.67","5.67","6","6","5.83","고정좌석제 (지정된 개인 책상 사용)","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","2","2","2","3","2","2","2","2","4","4","3","3","2","4","4","2","3","1","3","라운지/공용공간이 있다","4","4","2","2","3","2","4","4","3","2","업무 몰입도 증진|공동체 의식 & 조직 소속감 증진","미선택","미선택","선택","선택","미선택","미선택","미선택",""
"2024","137","id_xbj6ivxt","anon_01K5DAQ4XVRS9BGXB1Y7ZX6VME","남","29","후기 밀레니얼(1989-1995)","서울","서울","300~999인","서울특별시","IT/통신","","대기업","","관리자급","5년이상-10년미만","1년이상-5년미만","전문직/특수직","","주 6일 이상","4","4","4","","3","4","4","4","4","4","5","6","5","6","5","6","7","5","4","4","5","4","5","5","5","5","4","5","6","3","1","2","2","2","7","6","6","5","4","5","7","5","5","4","5","5","7","6","5","7","5","7","6","4","5","6","7","7","6","6.33","5","6.67","6","고정+자율좌석제 혼합","","자율좌석제 (지정된 자리 없이 원하는 자리 예약 사용)","","4","4","3","4","4","5","4","3","2","3","3","5","4","4","4","5","5","5","3","라운지/공용공간이 있다","4","3","3","4","5","4","3","4","4","4","회사의 방향성에 구성원의 업무 목표를 연계시키기 용이|공동체 의식 & 조직 소속감 증진","선택","미선택","미선택","선택","미선택","미선택","미선택",""
"2024","138","id_8bi6akzl","anon_01K5DAQ4XVM9DQRA842NQ3PGQY","여","31","후기 밀레니얼(1989-1995)","서울","서울","100~299인","서울특별시","IT/통신","","중견/중소기업","","실무진급","1년이상-5년미만","1년이상-5년미만","IT/개발/데이터","","주 4일","2","2","","2","4","2","2","3","2","6","3","7","3","4","4","3","1","4","4","5","2","2","1","2","5","3","4","2","3","5","3","4","6","4","2","5","4","2","3","2","4","4","3","5","3","2","5","3","4","4","5","4","5","5","5","2","3","3","4","4.33","5","2.67","4","고정좌석제 (지정된 개인 책상 사용)","","고정좌석제 (지정된 개인 책상 사용)","","2","1","3","4","2","4","1","2","2","4","4","3","4","4","5","3","3","5","2","라운지/공용공간이 있다","4","5","5","4","4","4","2","4","3","3","회사에 대한 구성원의 신뢰 증진|업무 몰입도 증진|심리적 안전감 증진|일하는 공간에 대한 구성원들의 만족도 증진","미선택","선택","선택","미선택","선택","선택","미선택",""
